date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,cereals and tubers,Maize (yellow),100 KG,actual,Wholesale,NGN,8625.0,28.0968
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,cereals and tubers,Maize (yellow),KG,actual,Retail,NGN,95.43,0.3109
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,cereals and tubers,Rice (local),100 KG,actual,Wholesale,NGN,29250.0,95.2849
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,cereals and tubers,Rice (local),KG,actual,Retail,NGN,258.62,0.8425
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,29250.0,95.2849
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,cereals and tubers,Sorghum (brown),KG,actual,Retail,NGN,92.59,0.3016
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,7125.0,23.2104
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,cereals and tubers,Yam,KG,actual,Retail,NGN,412.5,1.3438
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,non-food,Fuel (petrol-gasoline),L,actual,Retail,NGN,145.0,0.4724
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,oil and fats,Oil (palm),L,actual,Retail,NGN,385.0,1.2542
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,pulses and nuts,Cowpeas (brown),KG,actual,Retail,NGN,99.44,0.3239
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,pulses and nuts,Cowpeas (white),100 KG,actual,Wholesale,NGN,11625.0,37.8696
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,pulses and nuts,Cowpeas (white),KG,actual,Retail,NGN,111.11,0.362
2020-02-15,Kaduna,Giwa,Giwa,11.280159950256348,7.41786003112793,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,NGN,252.18,0.8215
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Bread,Unit,actual,Retail,NGN,202.02,0.6581
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Gari (white),100 KG,actual,Wholesale,NGN,12000.0,39.0912
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Gari (white),KG,actual,Retail,NGN,152.63,0.4972
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7315.0,23.8294
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Maize (white),KG,actual,Retail,NGN,96.31,0.3137
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Maize (yellow),100 KG,actual,Wholesale,NGN,7400.0,24.1063
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Maize (yellow),KG,actual,Retail,NGN,93.25,0.3038
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,9265.0,30.1817
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Millet,KG,actual,Retail,NGN,118.81,0.3871
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,19600.0,63.849
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Rice (imported),KG,actual,Retail,NGN,343.23,1.1181
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Rice (local),100 KG,actual,Wholesale,NGN,27050.0,88.1182
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Rice (local),KG,actual,Retail,NGN,253.42,0.8256
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Sorghum (brown),100 KG,actual,Wholesale,NGN,7280.0,23.7154
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Sorghum (brown),KG,actual,Retail,NGN,100.0,0.3258
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,7375.0,24.0248
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Sorghum (white),KG,actual,Retail,NGN,104.33,0.3399
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,cereals and tubers,Yam,KG,actual,Retail,NGN,279.33,0.9099
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,non-food,Fuel (petrol-gasoline),L,actual,Retail,NGN,143.0,0.4658
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,oil and fats,Oil (palm),L,actual,Retail,NGN,533.33,1.7374
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,pulses and nuts,Cowpeas (white),KG,actual,Retail,NGN,127.86,0.4165
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,pulses and nuts,Groundnuts (shelled),100 KG,actual,Wholesale,NGN,27375.0,89.1769
2020-02-15,Kaduna,Lere,Saminaka,10.416500091552734,8.681380271911621,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,NGN,318.36,1.0371
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Bread,Unit,actual,Retail,NGN,263.16,0.8573
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,actual,Wholesale,NGN,11465.0,37.3484
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,"Cassava meal (gari, yellow)",KG,actual,Retail,NGN,141.62,0.4614
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Gari (white),100 KG,actual,Wholesale,NGN,10827.5,35.2717
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Gari (white),KG,actual,Retail,NGN,136.39,0.4443
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,9205.0,29.9862
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),KG,actual,Retail,NGN,91.43,0.2979
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (yellow),KG,actual,Retail,NGN,93.68,0.3052
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,9670.0,31.501
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Rice (imported),KG,actual,Retail,NGN,394.35,1.2846
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Rice (local),100 KG,actual,Wholesale,NGN,27925.0,90.9686
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Rice (local),KG,actual,Retail,NGN,251.76,0.8201
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,"Rice (milled, local)",100 KG,actual,Wholesale,NGN,27925.0,90.9686
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (brown),KG,actual,Retail,NGN,93.01,0.303
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),KG,actual,Retail,NGN,83.09,0.2707
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Yam,KG,actual,Retail,NGN,242.59,0.7902
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,non-food,Fuel (petrol-gasoline),L,actual,Retail,NGN,142.8,0.4652
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,oil and fats,Oil (palm),L,actual,Retail,NGN,432.33,1.4084
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,pulses and nuts,Cowpeas (brown),100 KG,actual,Wholesale,NGN,14252.5,46.429
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,pulses and nuts,Cowpeas (brown),KG,actual,Retail,NGN,141.14,0.4598
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,pulses and nuts,Cowpeas (white),100 KG,actual,Wholesale,NGN,12902.5,42.0312
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,pulses and nuts,Groundnuts (shelled),100 KG,actual,Wholesale,NGN,20365.0,66.3411
2020-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,NGN,228.98,0.7459
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Bread,Unit,actual,Retail,NGN,400.0,1.303
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,actual,Wholesale,NGN,9060.0,29.5139
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,"Cassava meal (gari, yellow)",KG,actual,Retail,NGN,162.85,0.5305
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Gari (white),100 KG,actual,Wholesale,NGN,7400.0,24.1063
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Gari (white),KG,actual,Retail,NGN,137.61,0.4483
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Maize (white),KG,actual,Retail,NGN,85.11,0.2772
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Maize (yellow),100 KG,actual,Wholesale,NGN,9322.5,30.369
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Maize (yellow),KG,actual,Retail,NGN,93.57,0.3048
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,17425.0,56.7637
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Rice (imported),KG,actual,Retail,NGN,396.04,1.2902
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Rice (local),100 KG,actual,Wholesale,NGN,27100.0,88.2811
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Rice (local),KG,actual,Retail,NGN,266.15,0.867
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Sorghum (brown),100 KG,actual,Wholesale,NGN,6860.0,22.3472
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Sorghum (brown),KG,actual,Retail,NGN,78.74,0.2565
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,7655.0,24.937
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Sorghum (white),KG,actual,Retail,NGN,86.42,0.2815
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,cereals and tubers,Yam,KG,actual,Retail,NGN,169.23,0.5513
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,non-food,Fuel (diesel),L,actual,Retail,NGN,222.5,0.7248
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,oil and fats,Oil (palm),L,actual,Retail,NGN,337.14,1.0983
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,pulses and nuts,Cowpeas (white),100 KG,actual,Wholesale,NGN,11315.0,36.8598
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,pulses and nuts,Cowpeas (white),KG,actual,Retail,NGN,129.97,0.4234
2020-02-15,Katsina,Dandume,Dandume,11.416669845581055,7.199999809265137,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,NGN,285.46,0.9299
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Bread,Unit,actual,Retail,NGN,338.23,1.1018
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,actual,Wholesale,NGN,10055.0,32.7552
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Gari (white),100 KG,actual,Wholesale,NGN,7665.0,24.9695
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,9525.0,31.0287
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Maize (white),KG,actual,Retail,NGN,96.49,0.3143
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Maize (yellow),100 KG,actual,Wholesale,NGN,9525.0,31.0287
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Maize (yellow),KG,actual,Retail,NGN,96.49,0.3143
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,10775.0,35.1007
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,17100.0,55.705
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Rice (imported),KG,actual,Retail,NGN,318.82,1.0386
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Sorghum (brown),KG,actual,Retail,NGN,95.12,0.3099
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,9390.0,30.5889
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Sorghum (white),KG,actual,Retail,NGN,95.12,0.3099
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,cereals and tubers,Yam,KG,actual,Retail,NGN,134.53,0.4382
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,non-food,Fuel (diesel),L,actual,Retail,NGN,240.0,0.7818
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,pulses and nuts,Cowpeas (brown),KG,actual,Retail,NGN,210.89,0.687
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,pulses and nuts,Cowpeas (white),100 KG,actual,Wholesale,NGN,13785.0,44.9061
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,pulses and nuts,Cowpeas (white),KG,actual,Retail,NGN,167.53,0.5457
2020-02-15,Kebbi,Gwandu,Gwandu,12.493820190429688,4.642270088195801,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,NGN,239.59,0.7805
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Bread,Unit,actual,Retail,NGN,609.76,1.9864
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,"Cassava meal (gari, yellow)",KG,actual,Retail,NGN,222.11,0.7235
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Gari (white),100 KG,actual,Wholesale,NGN,6900.0,22.4775
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Gari (white),KG,actual,Retail,NGN,157.26,0.5123
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,10650.0,34.6935
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (white),KG,actual,Retail,NGN,145.03,0.4725
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Maize (yellow),100 KG,actual,Wholesale,NGN,12025.0,39.1727
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,13225.0,43.0818
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Millet,KG,actual,Retail,NGN,162.5,0.5294
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Rice (imported),KG,actual,Retail,NGN,588.73,1.9179
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Sorghum (brown),100 KG,actual,Wholesale,NGN,12550.0,40.8829
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Sorghum (brown),KG,actual,Retail,NGN,162.32,0.5288
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Sorghum (white),KG,actual,Retail,NGN,165.06,0.5377
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,cereals and tubers,Yam,KG,actual,Retail,NGN,196.25,0.6393
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,non-food,Fuel (diesel),L,actual,Retail,NGN,226.5,0.7378
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,pulses and nuts,Cowpeas (white),KG,actual,Retail,NGN,231.04,0.7527
2020-02-15,Lagos,Kosofe,Lagos,6.61216402053833,3.4018969535827637,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,NGN,352.74,1.1491
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Bread,Unit,actual,Retail,NGN,380.23,1.2386
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,actual,Wholesale,NGN,23700.0,77.2052
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,"Cassava meal (gari, yellow)",KG,actual,Retail,NGN,239.46,0.7801
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,10125.0,32.9832
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (white),KG,actual,Retail,NGN,102.7,0.3346
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (yellow),100 KG,actual,Wholesale,NGN,11125.0,36.2408
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Maize (yellow),KG,actual,Retail,NGN,111.22,0.3623
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,11200.0,36.4852
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Millet,KG,actual,Retail,NGN,129.45,0.4217
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Rice (imported),50 KG,actual,Wholesale,NGN,19500.0,63.5233
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Rice (imported),KG,actual,Retail,NGN,431.63,1.4061
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Rice (local),100 KG,actual,Wholesale,NGN,33000.0,107.5009
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,"Rice (milled, local)",50 KG,actual,Wholesale,NGN,33000.0,107.5009
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Sorghum (brown),KG,actual,Retail,NGN,143.39,0.4671
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,10575.0,34.4492
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,non-food,Fuel (petrol-gasoline),L,actual,Retail,NGN,144.3,0.4701
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,pulses and nuts,Cowpeas (brown),100 KG,actual,Wholesale,NGN,12600.0,41.0458
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,pulses and nuts,Cowpeas (white),KG,actual,Retail,NGN,171.46,0.5585
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,pulses and nuts,Groundnuts (shelled),100 KG,actual,Wholesale,NGN,30000.0,97.7281
2020-02-15,Oyo,Ibadan North,Ibadan,7.4019598960876465,3.9173099994659424,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,NGN,326.8,1.0646
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,cereals and tubers,Maize flour,1.3 KG,actual,Retail,NGN,200.0,0.6515
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,cereals and tubers,Millet,1.4 KG,actual,Retail,NGN,100.0,0.3258
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,cereals and tubers,Rice (local),1.4 KG,actual,Retail,NGN,350.0,1.1402
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,cereals and tubers,Sorghum,1.3 KG,actual,Retail,NGN,90.0,0.2932
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,cereals and tubers,Yam,3.1 KG,actual,Retail,NGN,500.0,1.6288
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,NGN,1000.0,3.2576
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,"meat, fish and eggs",Meat (beef),KG,actual,Retail,NGN,1200.0,3.9091
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,"meat, fish and eggs",Meat (goat),KG,actual,Retail,NGN,1200.0,3.9091
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,miscellaneous food,Sugar,1.3 KG,actual,Retail,NGN,450.0,1.4659
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,oil and fats,Oil (palm),750 ML,actual,Retail,NGN,350.0,1.1402
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,pulses and nuts,Beans (red),1.2 KG,actual,Retail,NGN,150.0,0.4886
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,pulses and nuts,Beans (white),1.2 KG,actual,Retail,NGN,150.0,0.4886
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,pulses and nuts,Cowpeas,1.2 KG,actual,Retail,NGN,250.0,0.8144
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,pulses and nuts,Groundnuts,1.2 KG,actual,Retail,NGN,300.0,0.9773
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,vegetables and fruits,Onions,400 G,actual,Retail,NGN,90.0,0.2932
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,vegetables and fruits,Spinach,300 G,actual,Retail,NGN,50.0,0.1629
2020-02-15,Yobe,Borsari,Bursari,12.496692657470703,11.499503135681152,vegetables and fruits,Tomatoes,0.5 KG,actual,Retail,NGN,50.0,0.1629
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Bread,Unit,actual,Retail,NGN,236.15,0.7693
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,"Cassava meal (gari, yellow)",100 KG,actual,Wholesale,NGN,18000.0,58.6369
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Gari (white),100 KG,actual,Wholesale,NGN,18000.0,58.6369
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,8275.0,26.9567
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Maize (white),KG,actual,Retail,NGN,96.15,0.3132
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Maize (yellow),100 KG,actual,Wholesale,NGN,7750.0,25.2464
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,8150.0,26.5495
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Millet,KG,actual,Retail,NGN,96.15,0.3132
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Rice (imported),KG,actual,Retail,NGN,375.0,1.2216
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Rice (local),100 KG,actual,Wholesale,NGN,23500.0,76.5537
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Rice (local),KG,actual,Retail,NGN,208.33,0.6787
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6275.0,20.4415
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,cereals and tubers,Yam,KG,actual,Retail,NGN,192.31,0.6265
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,non-food,Fuel (diesel),L,actual,Retail,NGN,231.0,0.7525
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,oil and fats,Oil (palm),L,actual,Retail,NGN,500.0,1.6288
2020-02-15,Yobe,Damaturu,Damaturu,11.744440078735352,11.96111011505127,pulses and nuts,Cowpeas (brown),100 KG,actual,Wholesale,NGN,9050.0,29.4813
